Channel 1,Channel 2,Channel 3,Channel 4
-4.3,0,-4.3,-42.959
-4.41,0,-4.41,-44.088
-4.52,0,-4.52,-69.321
-4.63,0,-4.63,-46.347
-4.75,0,-4.75,-47.477
-4.86,0,-4.86,-48.606
-4.97,0,-4.97,-49.735
-5.09,0,-5.09,-76.663
-5.2,0,-5.2,-51.994
-5.31,0,-5.31,-53.122
-5.43,0,-5.43,-54.251
-5.54,0,-5.54,-55.38
-5.65,0,-5.65,-84.002
-5.76,0,-5.76,-57.637
-5.88,0,-5.88,-58.766
-5.99,0,-5.99,-59.894
-6.1,0,-6.1,-61.023
-6.22,0,-6.22,-91.338
-6.33,0,-6.33,-63.279
-6.44,0,-6.44,-64.407
-6.55,0,-6.55,-65.535
-6.67,0,-6.67,-66.663
-6.78,0,-6.78,-98.67
-6.89,0,-6.89,-68.918
-7,0,-7,-70.046
-7.12,-3.52,-3.6,-36.017
-7.23,0,-7.23,-72.301
-7.34,-3.52,-3.83,-60.296
-7.46,-3.52,-3.94,-39.398
-7.57,-3.52,-4.05,-40.525
-7.68,-3.52,-4.17,-41.652
-7.79,-3.52,-4.28,-42.779
-7.91,-3.52,-4.39,-67.621
-8.02,-3.52,-4.5,-45.032
-8.13,-3.52,-4.62,-46.158
-8.24,-3.52,-4.73,-47.285
-8.36,-3.52,-4.84,-48.411
-8.47,-3.52,-4.95,-74.942
-8.58,-3.52,-5.07,-50.662
-8.69,-3.52,-5.18,-51.788
-8.81,-3.52,-5.29,-52.913
-8.92,-3.52,-5.4,-54.039
-9.03,-3.52,-5.52,-82.258
-9.14,-3.52,-5.63,-56.289
-9.26,-3.52,-5.74,-57.414
-9.37,-3.52,-5.85,-58.539
-9.48,-3.52,-5.97,-59.664
-9.59,-3.52,-6.08,-89.57
-9.71,-3.52,-6.19,-61.913
-9.82,-3.52,-6.3,-63.037
-9.93,-7.03,-2.9,-29.005
-10.04,-7.03,-3.01,-30.129
-10.16,-7.03,-3.13,-51.174
-10.27,-7.03,-3.24,-32.376
-10.38,-7.03,-3.35,-33.499
-10.49,-7.03,-3.46,-34.623
-10.61,-7.03,-3.57,-35.746
-10.72,-7.03,-3.69,-58.475
-10.83,-7.03,-3.8,-37.991
-10.94,-7.03,-3.91,-39.114
-11.05,-7.03,-4.02,-40.236
-11.17,-7.03,-4.14,-41.359
-11.28,-7.03,-4.25,-65.771
-11.39,-7.03,-4.36,-43.603
-11.5,-7.03,-4.47,-44.724
-11.62,-7.03,-4.58,-45.846
-11.73,-7.03,-4.7,-46.967
-11.84,-7.03,-4.81,-73.061
-11.95,-7.03,-4.92,-49.209
-12.06,-7.03,-5.03,-50.33
-12.18,-7.03,-5.15,-51.451
-12.29,-7.03,-5.26,-52.571
-12.4,-10.55,-1.85,-34.642
-12.51,-7.03,-5.48,-54.811
-12.62,-7.03,-5.59,-55.931
-12.74,-10.55,-2.19,-21.894
-12.85,-10.55,-2.3,-23.014
-12.96,-10.55,-2.41,-41.919
-13.07,-10.55,-2.53,-25.252
-13.18,-10.55,-2.64,-26.371
-13.3,-10.55,-2.75,-27.489
-13.41,-10.55,-2.86,-28.608
-13.52,-10.55,-2.97,-49.19
-13.63,-10.55,-3.08,-30.844
-13.74,-10.55,-3.2,-31.962
-13.85,-10.55,-3.31,-33.079
-13.97,-10.55,-3.42,-34.196
-14.08,-10.55,-3.53,-56.454
-14.19,-10.55,-3.64,-36.431
-14.3,-10.55,-3.75,-37.547
-14.41,-10.55,-3.87,-38.663
-14.52,-10.55,-3.98,-39.78
-14.64,-10.55,-4.09,-63.711
-14.75,-10.55,-4.2,-42.011
-14.86,-14.06,-0.8,-7.971
-14.97,-10.55,-4.42,-44.242
-15.08,-14.06,-1.02,-10.201
-15.19,-14.06,-1.13,-25.257
-15.31,-14.06,-1.24,-12.43
-15.42,-14.06,-1.35,-13.544
-15.53,-14.06,-1.47,-14.659
-15.64,-14.06,-1.58,-15.772
-15.75,-14.06,-1.69,-32.498
-15.86,-14.06,-1.8,-17.999
-15.97,-14.06,-1.91,-19.112
-16.08,-14.06,-2.02,-20.225
-16.2,-14.06,-2.13,-21.338
-16.31,-14.06,-2.24,-39.732
-16.42,-14.06,-2.36,-23.562
-16.53,-14.06,-2.47,-24.674
-16.64,-14.06,-2.58,-25.785
-16.75,-14.06,-2.69,-26.896
-16.86,-14.06,-2.8,-46.957
-16.97,-14.06,-2.91,-29.118
-17.09,-14.06,-3.02,-30.229
-17.2,-14.06,-3.13,-31.339
-17.31,-14.06,-3.24,-32.449
-17.42,-14.06,-3.36,-54.173
-17.53,-14.06,-3.47,-34.668
-17.64,-14.06,-3.58,-35.777
-17.75,-14.06,-3.69,-36.886
-17.86,-14.06,-3.8,-37.994
-17.97,-17.58,-0.39,-14.718
-18.08,-17.58,-0.51,-5.054
-18.19,-17.58,-0.62,-6.162
-18.31,-17.58,-0.73,-7.269
-18.42,-17.58,-0.84,-8.376
-18.53,-17.58,-0.95,-20.173
-18.64,-17.58,-1.06,-10.59
-18.75,-17.58,-1.17,-11.696
-18.86,-17.58,-1.28,-12.802
-18.97,-17.58,-1.39,-13.908
-19.08,-17.58,-1.5,-25.935
-19.19,-17.58,-1.61,-16.118
-19.3,-17.58,-1.72,-17.223
-19.41,-17.58,-1.83,-18.327
-19.52,-21.09,1.57,15.725
-19.63,-17.58,-2.05,-31.947
-19.74,-17.58,-2.16,-21.638
-19.85,-17.58,-2.27,-22.742
-19.96,-17.58,-2.38,-23.845
-20.07,-17.58,-2.49,-24.947
-20.18,-17.58,-2.6,-38.161
-20.29,-17.58,-2.72,-27.151
-20.4,-17.58,-2.83,-28.253
-20.51,-17.58,-2.94,-29.354
-20.62,-17.58,-3.05,-30.455
-20.73,-17.58,-3.16,-44.538
-20.84,-17.58,-3.27,-32.656
-20.95,-17.58,-3.38,-33.756
-21.06,-17.58,-3.49,-34.856
-21.17,-21.09,-0.08,-0.799
-21.28,-21.09,-0.19,-5.343
-21.39,-21.09,-0.3,-2.996
-21.5,-21.09,-0.41,-4.095
-21.61,-21.09,-0.52,-5.193
-21.72,-21.09,-0.63,-6.29
-21.83,-21.09,-0.74,-11.957
-21.94,-21.09,-0.85,-8.485
-22.05,-21.09,-0.96,-9.581
-22.16,-21.09,-1.07,-10.678
-22.27,-21.09,-1.18,-11.773
-22.38,-21.09,-1.29,-18.655
-22.49,-21.09,-1.4,-13.964
-22.6,-21.09,-1.51,-15.059
-22.71,-21.09,-1.62,-16.153
-22.82,-21.09,-1.72,-17.248
-22.93,-21.09,-1.83,-25.419
-23.04,-21.09,-1.94,-19.435
-23.15,-21.09,-2.05,-20.528
-23.26,-21.09,-2.16,-21.62
-23.37,-21.09,-2.27,-22.713
-23.47,-21.09,-2.38,-32.235
-23.58,-21.09,-2.49,-24.896
-23.69,-21.09,-2.6,-25.987
-23.8,-21.09,-2.71,-27.078
-23.91,-21.09,-2.82,-28.169
-24.02,-21.09,-2.93,-39.091
-24.13,-21.09,-3.03,-30.348
-24.24,-21.09,-3.14,-31.438
-24.35,-21.09,-3.25,-32.527
-24.46,-21.09,-3.36,-33.615
-24.56,-21.09,-3.47,-45.977
-24.67,-21.09,-3.58,-35.791
-24.78,-21.09,-3.69,-36.878
-24.89,-21.09,-3.8,-37.965
-25,-21.09,-3.91,-39.052
-25.11,-21.09,-4.01,-52.886
-25.22,-24.61,-0.61,-6.068
-25.32,-21.09,-4.23,-42.309
-25.43,-21.09,-4.34,-43.394
-25.54,-21.09,-4.45,-44.479
-25.65,-21.09,-4.56,-59.81
-25.76,-21.09,-4.66,-46.647
-25.87,-24.61,-1.26,-12.574
-25.98,-24.61,-1.37,-13.657
-26.08,-24.61,-1.47,-14.74
-26.19,-24.61,-1.58,-21.041
-26.3,-24.61,-1.69,-16.904
-26.41,-24.61,-1.8,-17.985
-26.52,-24.61,-1.91,-19.066
-26.62,-24.61,-2.01,-20.146
-26.73,-24.61,-2.12,-27.981
-26.84,-24.61,-2.23,-22.306
-26.95,-24.61,-2.34,-23.385
-27.06,-24.61,-2.45,-24.464
-27.16,-24.61,-2.55,-25.542
-27.27,-24.61,-2.66,-34.923
-27.38,-24.61,-2.77,-27.698
-27.49,-24.61,-2.88,-28.775
-27.59,-24.61,-2.99,-29.852
