Channel 1,Channel 2,Channel 3,Channel 4
55.52,56.25,-0.73,-80.976
55.6,56.25,-0.65,-100
55.69,56.25,-0.56,-86.138
55.78,56.25,-0.47,-95.64
55.87,56.25,-0.38,-100
55.96,56.25,-0.29,-98.337
56.05,56.25,-0.2,-100
56.14,56.25,-0.11,-99.395
56.22,56.25,-0.03,-100
56.31,56.25,0.06,-98.817
56.4,56.25,0.15,-96.844
56.49,56.25,0.24,-92.66
56.58,56.25,0.33,-85.45
56.66,52.73,3.93,88.393
56.75,56.25,0.5,6.486
56.84,56.25,0.59,60.223
56.93,56.25,0.68,100
57.02,56.25,0.77,67.312
57.1,56.25,0.85,82.3
57.19,56.25,0.94,100
57.28,56.25,1.03,91.817
57.36,56.25,1.11,100
57.45,56.25,1.2,100
57.54,56.25,1.29,100
57.63,56.25,1.38,100
57.71,56.25,1.46,100
57.8,56.25,1.55,100
57.89,56.25,1.64,100
57.97,56.25,1.72,100
58.06,56.25,1.81,100
58.15,56.25,1.9,100
58.23,56.25,1.98,100
58.32,56.25,2.07,100
58.4,56.25,2.15,100
58.49,56.25,2.24,100
58.58,56.25,2.33,100
58.66,56.25,2.41,100
58.75,56.25,2.5,100
58.83,56.25,2.58,100
58.92,56.25,2.67,100
59,56.25,2.75,100
59.09,56.25,2.84,100
59.17,59.77,-0.59,-43.885
59.26,59.77,-0.51,-54.099
59.34,59.77,-0.42,-68.214
59.43,59.77,-0.34,-85.441
59.51,59.77,-0.25,-100
59.6,59.77,-0.17,-86.983
59.68,59.77,-0.08,-89.282
59.77,59.77,0,-91.555
59.85,59.77,0.09,-93.019
59.94,59.77,0.17,-92.891
60.02,59.77,0.26,-90.391
60.11,59.77,0.34,-84.739
60.19,59.77,0.42,-75.155
60.27,56.25,4.02,100
60.36,59.77,0.59,-100
60.44,59.77,0.68,61.285
60.53,59.77,0.76,100
60.61,59.77,0.84,69.1
60.69,59.77,0.93,85.503
60.78,59.77,1.01,100
60.86,59.77,1.09,95.637
60.94,59.77,1.18,100
61.03,59.77,1.26,100
61.11,59.77,1.34,100
61.19,59.77,1.43,100
61.28,59.77,1.51,100
61.36,59.77,1.59,100
61.44,59.77,1.68,100
61.52,59.77,1.76,100
61.61,59.77,1.84,100
61.69,59.77,1.92,100
61.77,59.77,2,100
61.85,59.77,2.09,100
61.93,59.77,2.17,100
62.02,59.77,2.25,100
62.1,59.77,2.33,100
62.18,59.77,2.41,100
62.26,59.77,2.5,100
62.34,59.77,2.58,100
62.43,59.77,2.66,100
62.51,59.77,2.74,100
62.59,63.28,-0.69,-41.012
62.67,63.28,-0.61,-53.156
62.75,63.28,-0.53,-70.22
62.83,63.28,-0.45,-91.453
62.91,63.28,-0.37,-100
62.99,63.28,-0.29,-94.125
63.07,63.28,-0.21,-98.721
63.15,63.28,-0.13,-100
63.23,63.28,-0.05,-99.152
63.32,63.28,0.03,-99.269
63.4,63.28,0.11,-98.329
63.48,63.28,0.19,-95.587
63.56,63.28,0.27,-90.302
63.64,63.28,0.35,-81.732
63.72,59.77,3.95,93.653
63.8,63.28,0.51,13.402
63.88,63.28,0.59,68.829
63.96,63.28,0.67,100
64.03,63.28,0.75,75.805
64.11,63.28,0.83,90.494
64.19,63.28,0.91,100
64.27,63.28,0.99,99.675
64.35,63.28,1.07,100
64.43,63.28,1.15,100
64.51,63.28,1.23,100
64.59,63.28,1.31,100
64.67,63.28,1.39,100
64.75,63.28,1.46,100
64.82,63.28,1.54,100
64.9,63.28,1.62,100
64.98,63.28,1.7,100
65.06,63.28,1.78,100
65.14,63.28,1.86,100
65.22,63.28,1.93,100
65.29,63.28,2.01,100
65.37,63.28,2.09,100
65.45,63.28,2.17,100
65.53,63.28,2.24,100
65.6,63.28,2.32,100
65.68,63.28,2.4,100
65.76,63.28,2.48,100
65.84,63.28,2.55,100
65.91,63.28,2.63,100
65.99,66.8,-0.81,-38.032
66.07,66.8,-0.73,-52.332
66.14,66.8,-0.65,-72.693
66.22,66.8,-0.58,-98.402
66.3,66.8,-0.5,-100
66.37,66.8,-0.42,-100
66.45,66.8,-0.35,-100
66.53,66.8,-0.27,-100
66.6,66.8,-0.2,-100
66.68,66.8,-0.12,-99.513
66.75,66.8,-0.04,-100
66.83,66.8,0.03,-99.218
66.9,66.8,0.11,-97.927
66.98,63.28,3.7,67.851
67.06,66.8,0.26,-24.376
67.13,66.8,0.33,16.666
67.21,66.8,0.41,61.498
67.28,66.8,0.48,100
67.36,66.8,0.56,66.681
67.43,66.8,0.63,77.74
67.51,66.8,0.71,95.369
67.58,66.8,0.78,100
67.66,66.8,0.86,100
67.73,66.8,0.93,100
67.8,66.8,1.01,100
67.88,66.8,1.08,100
67.95,66.8,1.16,100
68.03,66.8,1.23,100
68.1,66.8,1.3,100
68.18,66.8,1.38,100
68.25,66.8,1.45,100
68.32,66.8,1.53,100
68.4,66.8,1.6,100
68.47,66.8,1.67,100
68.54,66.8,1.75,100
68.62,66.8,1.82,100
68.69,66.8,1.89,100
68.76,66.8,1.97,100
68.84,66.8,2.04,100
68.91,66.8,2.11,100
68.98,66.8,2.18,100
69.05,66.8,2.26,100
69.13,66.8,2.33,100
69.2,66.8,2.4,100
69.27,70.31,-1.04,-44.511
69.34,66.8,2.55,99.59
69.41,70.31,-0.9,-25.031
69.49,70.31,-0.83,-27.128
69.56,70.31,-0.75,-36.215
69.63,70.31,-0.68,-51.626
69.7,70.31,-0.61,-72.698
69.77,70.31,-0.54,-98.769
69.84,70.31,-0.47,-100
69.92,70.31,-0.4,-100
69.99,70.31,-0.33,-100
70.06,66.8,3.26,61.663
70.13,70.31,-0.18,-40.01
70.2,70.31,-0.11,-12.554
70.27,70.31,-0.04,14.51
70.34,70.31,0.03,41.835
70.41,70.31,0.1,70.075
70.48,70.31,0.17,99.881
70.55,70.31,0.24,100
70.62,70.31,0.31,100
70.69,70.31,0.38,100
70.76,70.31,0.45,100
70.83,70.31,0.52,100
70.9,70.31,0.59,100
70.97,70.31,0.66,100
71.04,70.31,0.73,100
71.11,70.31,0.8,100
71.18,70.31,0.87,100
71.25,70.31,0.94,100
71.32,70.31,1.01,100
71.39,70.31,1.07,100
71.46,70.31,1.14,100
71.52,70.31,1.21,100
71.59,70.31,1.28,100
71.66,73.83,-2.17,-50.419
71.73,73.83,-2.1,-89.983
71.8,70.31,1.49,14.434
71.87,73.83,-1.96,-100
71.93,73.83,-1.89,100
72,73.83,-1.83,-2.486
72.07,73.83,-1.76,-35.697
72.14,73.83,-1.69,-84.572
72.21,73.83,-1.62,-100
72.27,73.83,-1.56,-98.986
72.34,73.83,-1.49,-100
72.41,73.83,-1.42,-100
72.47,73.83,-1.35,-100
72.54,73.83,-1.29,-100
72.61,73.83,-1.22,-100
72.67,73.83,-1.15,-100
72.74,73.83,-1.09,-100
72.81,73.83,-1.02,-100
72.87,73.83,-0.95,-100
72.94,73.83,-0.89,-100
73.01,73.83,-0.82,-100
73.07,73.83,-0.76,-100
73.14,73.83,-0.69,-100
73.2,73.83,-0.62,-100
73.27,73.83,-0.56,-100
73.34,73.83,-0.49,-100
73.4,73.83,-0.43,-100
73.47,73.83,-0.36,-100
73.53,73.83,-0.3,-100
73.6,73.83,-0.23,-100
73.66,73.83,-0.17,-100
73.73,73.83,-0.1,-99.922
73.79,70.31,3.48,61.597
73.86,70.31,3.54,100
73.92,70.31,3.61,95.024
73.99,73.83,0.16,-0.315
74.05,70.31,3.74,100
74.11,70.31,3.8,-95.274
74.18,70.31,3.87,-100
74.24,70.31,3.93,-58.871
74.31,70.31,3.99,14.526
74.37,70.31,4.06,100
74.43,70.31,4.12,52.7
74.5,70.31,4.18,100
74.56,70.31,4.25,92.049
74.62,70.31,4.31,100
74.69,70.31,4.37,100
74.75,70.31,4.44,100
74.81,70.31,4.5,100
74.88,70.31,4.56,100
74.94,70.31,4.63,100
75,70.31,4.69,100
75.06,70.31,4.75,100
75.13,70.31,4.81,100
75.19,70.31,4.88,100
75.25,70.31,4.94,100
75.31,70.31,5,100
75.37,70.31,5.06,100
75.44,70.31,5.12,100
75.5,70.31,5.18,100
75.56,70.31,5.25,100
75.62,70.31,5.31,100
75.68,70.31,5.37,100
75.74,70.31,5.43,100
75.8,70.31,5.49,100
75.86,73.83,2.04,-19.313
75.93,73.83,2.1,18.926
75.99,73.83,2.16,77.151
76.05,73.83,2.22,100
76.11,73.83,2.28,98.258
76.17,73.83,2.34,100
76.23,73.83,2.4,100
76.29,73.83,2.46,100
76.35,73.83,2.52,100
76.41,73.83,2.58,100
76.47,73.83,2.64,100
76.53,73.83,2.7,100
76.59,73.83,2.76,100
76.65,73.83,2.82,100
76.7,73.83,2.88,100
76.76,73.83,2.94,100
76.82,73.83,2.99,100
76.88,73.83,3.05,100
76.94,77.34,-0.4,-35.708
77,77.34,-0.34,-42.694
77.06,77.34,-0.29,-52.337
77.12,77.34,-0.23,-64.095
77.17,77.34,-0.17,-77.429
77.23,77.34,-0.11,-91.801
77.29,77.34,-0.05,-100
77.35,77.34,0,-91.765
77.41,77.34,0.06,-91.158
77.46,77.34,0.12,-89.447
77.52,77.34,0.18,-86.097
77.58,77.34,0.23,-80.579
77.64,77.34,0.29,-72.361
77.69,77.34,0.35,-60.914
77.75,77.34,0.41,-45.709
77.81,77.34,0.46,-26.221
77.86,77.34,0.52,-1.922
77.92,77.34,0.58,27.711
77.98,77.34,0.63,63.203
78.03,77.34,0.69,100
78.09,73.83,4.26,100
78.15,77.34,0.8,-100
78.2,77.34,0.86,100
78.26,77.34,0.91,71.663
78.31,77.34,0.97,89.1
78.37,77.34,1.03,100
78.42,77.34,1.08,99.106
78.48,77.34,1.14,100
78.54,77.34,1.19,100
78.59,77.34,1.25,100
78.65,77.34,1.3,100
78.7,77.34,1.36,100
78.76,77.34,1.41,100
78.81,77.34,1.47,100
78.86,77.34,1.52,100
78.92,77.34,1.57,100
78.97,77.34,1.63,100
79.03,77.34,1.68,100
79.08,77.34,1.74,100
79.14,77.34,1.79,100
79.19,77.34,1.85,100
79.24,77.34,1.9,100
79.3,77.34,1.95,100
79.35,77.34,2.01,100
79.4,77.34,2.06,100
79.46,77.34,2.11,100
79.51,77.34,2.17,100
79.56,77.34,2.22,100
79.61,80.86,-1.24,-42.651
79.67,80.86,-1.19,-65.274
79.72,80.86,-1.14,-98.455
79.77,80.86,-1.09,-100
79.82,80.86,-1.03,-100
79.88,80.86,-0.98,-100
79.93,80.86,-0.93,-100
79.98,80.86,-0.88,-100
80.03,80.86,-0.83,-100
80.08,80.86,-0.77,-100
80.14,80.86,-0.72,-100
80.19,80.86,-0.67,-100
80.24,80.86,-0.62,-100
80.29,80.86,-0.57,-100
80.34,77.34,3,59.53
80.39,80.86,-0.47,-47.222
80.44,80.86,-0.42,-27.664
80.49,80.86,-0.37,-11.501
80.54,80.86,-0.32,1.733
